complaint_id,incident_entity_id,incident_time,window_start,window_end,num_nodes,num_edges,num_account_nodes,num_atm_nodes,num_terminal_nodes,max_hop,total_transaction_value,max_transaction_value,avg_transaction_value,num_cash_out_edges,in_degree_incident,out_degree_incident,density,number_of_connected_components,average_degree,contains_suspicious_activity,suspicious_ring_count
C000145,ENT_000315,2026-07-13 00:00:00,2026-07-10 00:00:00,2026-07-16 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000146,ENT_000358,2026-07-03 00:00:00,2026-06-30 00:00:00,2026-07-06 00:00:00,2,1,2,0,0,1,755.85,755.85,755.85,0,0,1,0.5,1,1.0,0,0
C000147,ENT_000458,2026-07-14 00:00:00,2026-07-11 00:00:00,2026-07-17 00:00:00,4,3,4,0,0,3,1021898.83,355585.88,340632.94,0,0,1,0.25,1,1.5,1,1
C000148,ENT_000387,2026-02-24 00:00:00,2026-02-21 00:00:00,2026-02-27 00:00:00,4,4,4,0,0,3,61436.84,52971.0,15359.21,0,0,2,0.333333,1,2.0,1,1
C000149,ENT_000624,2026-03-18 00:00:00,2026-03-15 00:00:00,2026-03-21 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000150,ENT_000485,2026-01-21 00:00:00,2026-01-18 00:00:00,2026-01-24 00:00:00,2,1,2,0,0,1,2499.15,2499.15,2499.15,0,0,1,0.5,1,1.0,0,0
C000151,ENT_000488,2026-05-14 00:00:00,2026-05-11 00:00:00,2026-05-17 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000152,ENT_000101,2026-03-12 00:00:00,2026-03-09 00:00:00,2026-03-15 00:00:00,2,1,2,0,0,1,4799.46,4799.46,4799.46,0,0,1,0.5,1,1.0,0,0
C000153,ENT_000003,2026-08-09 00:00:00,2026-08-06 00:00:00,2026-08-12 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000154,ENT_000637,2026-05-31 00:00:00,2026-05-28 00:00:00,2026-06-03 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000155,ENT_000099,2026-03-28 00:00:00,2026-03-25 00:00:00,2026-03-31 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000156,ENT_000146,2026-06-14 00:00:00,2026-06-11 00:00:00,2026-06-17 00:00:00,4,3,3,1,1,2,419333.59,218620.66,139777.86,1,0,2,0.25,1,1.5,1,1
C000157,ENT_000499,2026-02-09 00:00:00,2026-02-06 00:00:00,2026-02-12 00:00:00,3,2,3,0,0,2,3435.78,2845.04,1717.89,0,0,1,0.333333,1,1.3333,0,0
C000158,ENT_000580,2026-07-18 00:00:00,2026-07-15 00:00:00,2026-07-21 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000159,ENT_000286,2026-01-22 00:00:00,2026-01-19 00:00:00,2026-01-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000160,ENT_000277,2026-07-17 00:00:00,2026-07-14 00:00:00,2026-07-20 00:00:00,2,1,2,0,0,1,182179.41,182179.41,182179.41,0,0,1,0.5,1,1.0,0,0
C000161,ENT_000504,2026-05-18 00:00:00,2026-05-15 00:00:00,2026-05-21 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000162,ENT_000599,2026-07-15 00:00:00,2026-07-12 00:00:00,2026-07-18 00:00:00,4,3,4,0,0,3,120669.81,118993.95,40223.27,0,0,1,0.25,1,1.5,1,1
C000163,ENT_000426,2026-06-09 00:00:00,2026-06-06 00:00:00,2026-06-12 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000164,ENT_000516,2026-01-10 00:00:00,2026-01-07 00:00:00,2026-01-13 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000165,ENT_000058,2026-01-26 00:00:00,2026-01-23 00:00:00,2026-01-29 00:00:00,4,3,4,0,0,3,872194.83,299910.27,290731.61,0,0,1,0.25,1,1.5,1,1
C000166,ENT_000126,2026-02-08 00:00:00,2026-02-05 00:00:00,2026-02-11 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000167,ENT_000592,2026-03-14 00:00:00,2026-03-11 00:00:00,2026-03-17 00:00:00,3,2,3,0,0,1,62929.72,40239.06,31464.86,0,0,2,0.333333,1,1.3333,0,0
C000168,ENT_000299,2026-08-23 00:00:00,2026-08-20 00:00:00,2026-08-26 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000169,ENT_000490,2026-04-22 00:00:00,2026-04-19 00:00:00,2026-04-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000170,ENT_000006,2026-01-16 00:00:00,2026-01-13 00:00:00,2026-01-19 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000171,ENT_000099,2026-03-11 00:00:00,2026-03-08 00:00:00,2026-03-14 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000172,ENT_000129,2026-01-15 00:00:00,2026-01-12 00:00:00,2026-01-18 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000173,ENT_000055,2026-04-12 00:00:00,2026-04-09 00:00:00,2026-04-15 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000174,ENT_000647,2026-07-07 00:00:00,2026-07-04 00:00:00,2026-07-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000175,ENT_000434,2026-07-01 00:00:00,2026-06-28 00:00:00,2026-07-04 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000176,ENT_000657,2026-03-22 00:00:00,2026-03-19 00:00:00,2026-03-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000177,ENT_000648,2026-07-04 00:00:00,2026-07-01 00:00:00,2026-07-07 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000178,ENT_000537,2026-05-26 00:00:00,2026-05-23 00:00:00,2026-05-29 00:00:00,2,3,1,1,1,1,878525.99,390504.11,292842.0,3,0,3,1.5,1,3.0,1,1
C000179,ENT_000137,2026-02-17 00:00:00,2026-02-14 00:00:00,2026-02-20 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000180,ENT_000113,2026-03-01 00:00:00,2026-02-26 00:00:00,2026-03-04 00:00:00,2,1,2,0,0,1,2250.52,2250.52,2250.52,0,0,1,0.5,1,1.0,0,0
C000181,ENT_000586,2026-05-11 00:00:00,2026-05-08 00:00:00,2026-05-14 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000182,ENT_000384,2026-08-17 00:00:00,2026-08-14 00:00:00,2026-08-20 00:00:00,2,1,2,0,0,1,419.19,419.19,419.19,0,0,1,0.5,1,1.0,0,0
C000183,ENT_000144,2026-03-06 00:00:00,2026-03-03 00:00:00,2026-03-09 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000184,ENT_000558,2026-04-28 00:00:00,2026-04-25 00:00:00,2026-05-01 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000185,ENT_000643,2026-07-19 00:00:00,2026-07-16 00:00:00,2026-07-22 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000186,ENT_000591,2026-06-29 00:00:00,2026-06-26 00:00:00,2026-07-02 00:00:00,2,1,2,0,0,1,1564.15,1564.15,1564.15,0,0,1,0.5,1,1.0,0,0
C000187,ENT_000394,2026-06-05 00:00:00,2026-06-02 00:00:00,2026-06-08 00:00:00,2,1,2,0,0,1,3705.83,3705.83,3705.83,0,0,1,0.5,1,1.0,0,0
C000188,ENT_000271,2026-06-26 00:00:00,2026-06-23 00:00:00,2026-06-29 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000189,ENT_000430,2026-04-14 00:00:00,2026-04-11 00:00:00,2026-04-17 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000190,ENT_000323,2026-03-08 00:00:00,2026-03-05 00:00:00,2026-03-11 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000191,ENT_000270,2026-06-25 00:00:00,2026-06-22 00:00:00,2026-06-28 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000192,ENT_000620,2026-08-08 00:00:00,2026-08-05 00:00:00,2026-08-11 00:00:00,2,1,2,0,0,1,1909.3,1909.3,1909.3,0,0,1,0.5,1,1.0,0,0
C000193,ENT_000276,2026-01-13 00:00:00,2026-01-10 00:00:00,2026-01-16 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000194,ENT_000250,2026-01-14 00:00:00,2026-01-11 00:00:00,2026-01-17 00:00:00,2,1,2,0,0,1,109583.82,109583.82,109583.82,0,0,1,0.5,1,1.0,0,0
C000195,ENT_000405,2026-04-09 00:00:00,2026-04-06 00:00:00,2026-04-12 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000196,ENT_000103,2026-01-21 00:00:00,2026-01-18 00:00:00,2026-01-24 00:00:00,3,2,2,1,1,1,302197.41,266777.91,151098.7,1,0,2,0.333333,1,1.3333,1,1
C000197,ENT_000199,2026-07-09 00:00:00,2026-07-06 00:00:00,2026-07-12 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000198,ENT_000158,2026-05-15 00:00:00,2026-05-12 00:00:00,2026-05-18 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000199,ENT_000032,2026-04-29 00:00:00,2026-04-26 00:00:00,2026-05-02 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000200,ENT_000647,2026-08-05 00:00:00,2026-08-02 00:00:00,2026-08-08 00:00:00,2,1,2,0,0,1,2979.41,2979.41,2979.41,0,0,1,0.5,1,1.0,0,0
C000201,ENT_000555,2026-05-31 00:00:00,2026-05-28 00:00:00,2026-06-03 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000202,ENT_000310,2026-05-25 00:00:00,2026-05-22 00:00:00,2026-05-28 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000203,ENT_000290,2026-04-07 00:00:00,2026-04-04 00:00:00,2026-04-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000204,ENT_000227,2026-07-14 00:00:00,2026-07-11 00:00:00,2026-07-17 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000205,ENT_000404,2026-04-04 00:00:00,2026-04-01 00:00:00,2026-04-07 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000206,ENT_000253,2026-08-18 00:00:00,2026-08-15 00:00:00,2026-08-21 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000207,ENT_000506,2026-06-05 00:00:00,2026-06-02 00:00:00,2026-06-08 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000208,ENT_000653,2026-03-02 00:00:00,2026-02-27 00:00:00,2026-03-05 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000209,ENT_000432,2026-08-18 00:00:00,2026-08-15 00:00:00,2026-08-21 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000210,ENT_000021,2026-03-25 00:00:00,2026-03-22 00:00:00,2026-03-28 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000211,ENT_000481,2026-07-24 00:00:00,2026-07-21 00:00:00,2026-07-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000212,ENT_000009,2026-07-24 00:00:00,2026-07-21 00:00:00,2026-07-27 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000213,ENT_000549,2026-02-20 00:00:00,2026-02-17 00:00:00,2026-02-23 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000214,ENT_000191,2026-07-26 00:00:00,2026-07-23 00:00:00,2026-07-29 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000215,ENT_000525,2026-01-04 00:00:00,2026-01-01 00:00:00,2026-01-07 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000216,ENT_000641,2026-02-18 00:00:00,2026-02-15 00:00:00,2026-02-21 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000217,ENT_000256,2026-03-23 00:00:00,2026-03-20 00:00:00,2026-03-26 00:00:00,2,1,2,0,0,1,334386.54,334386.54,334386.54,0,0,1,0.5,1,1.0,0,0
C000218,ENT_000536,2026-03-16 00:00:00,2026-03-13 00:00:00,2026-03-19 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000219,ENT_000390,2026-07-14 00:00:00,2026-07-11 00:00:00,2026-07-17 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000220,ENT_000319,2026-05-04 00:00:00,2026-05-01 00:00:00,2026-05-07 00:00:00,2,1,2,0,0,1,2908.81,2908.81,2908.81,0,0,1,0.5,1,1.0,0,0
C000221,ENT_000255,2026-02-26 00:00:00,2026-02-23 00:00:00,2026-03-01 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000222,ENT_000570,2026-02-24 00:00:00,2026-02-21 00:00:00,2026-02-27 00:00:00,2,1,2,0,0,1,3203.59,3203.59,3203.59,0,0,1,0.5,1,1.0,0,0
C000223,ENT_000580,2026-07-16 00:00:00,2026-07-13 00:00:00,2026-07-19 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000224,ENT_000337,2026-08-03 00:00:00,2026-07-31 00:00:00,2026-08-06 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000225,ENT_000036,2026-03-15 00:00:00,2026-03-12 00:00:00,2026-03-18 00:00:00,2,1,2,0,0,1,343539.64,343539.64,343539.64,0,0,1,0.5,1,1.0,0,0
C000226,ENT_000316,2026-03-29 00:00:00,2026-03-26 00:00:00,2026-04-01 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000227,ENT_000192,2026-02-04 00:00:00,2026-02-01 00:00:00,2026-02-07 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000228,ENT_000037,2026-05-17 00:00:00,2026-05-14 00:00:00,2026-05-20 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000229,ENT_000005,2026-06-19 00:00:00,2026-06-16 00:00:00,2026-06-22 00:00:00,2,1,2,0,0,1,31468.44,31468.44,31468.44,0,0,1,0.5,1,1.0,0,0
C000230,ENT_000380,2026-07-30 00:00:00,2026-07-27 00:00:00,2026-08-02 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000231,ENT_000664,2026-05-28 00:00:00,2026-05-25 00:00:00,2026-05-31 00:00:00,4,3,4,0,0,2,5760.39,3266.51,1920.13,0,0,2,0.25,1,1.5,0,0
C000232,ENT_000358,2026-05-29 00:00:00,2026-05-26 00:00:00,2026-06-01 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000233,ENT_000443,2026-07-16 00:00:00,2026-07-13 00:00:00,2026-07-19 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000234,ENT_000581,2026-05-21 00:00:00,2026-05-18 00:00:00,2026-05-24 00:00:00,6,5,5,1,1,3,898042.62,295258.24,179608.52,1,0,2,0.166667,1,1.6667,1,2
C000235,ENT_000603,2026-05-15 00:00:00,2026-05-12 00:00:00,2026-05-18 00:00:00,2,1,2,0,0,1,28518.02,28518.02,28518.02,0,0,1,0.5,1,1.0,0,0
C000236,ENT_000516,2026-01-05 00:00:00,2026-01-02 00:00:00,2026-01-08 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000237,ENT_000137,2026-04-21 00:00:00,2026-04-18 00:00:00,2026-04-24 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000238,ENT_000271,2026-07-26 00:00:00,2026-07-23 00:00:00,2026-07-29 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000239,ENT_000399,2026-06-15 00:00:00,2026-06-12 00:00:00,2026-06-18 00:00:00,2,1,2,0,0,1,33687.02,33687.02,33687.02,0,0,1,0.5,1,1.0,0,0
C000240,ENT_000117,2026-02-07 00:00:00,2026-02-04 00:00:00,2026-02-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000241,ENT_000613,2026-03-13 00:00:00,2026-03-10 00:00:00,2026-03-16 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000242,ENT_000526,2026-04-11 00:00:00,2026-04-08 00:00:00,2026-04-14 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000243,ENT_000432,2026-06-01 00:00:00,2026-05-29 00:00:00,2026-06-04 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000244,ENT_000253,2026-07-06 00:00:00,2026-07-03 00:00:00,2026-07-09 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000245,ENT_000045,2026-03-27 00:00:00,2026-03-24 00:00:00,2026-03-30 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000246,ENT_000045,2026-03-12 00:00:00,2026-03-09 00:00:00,2026-03-15 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000247,ENT_000618,2026-05-06 00:00:00,2026-05-03 00:00:00,2026-05-09 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000248,ENT_000587,2026-02-11 00:00:00,2026-02-08 00:00:00,2026-02-14 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000249,ENT_000393,2026-07-27 00:00:00,2026-07-24 00:00:00,2026-07-30 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000250,ENT_000191,2026-08-07 00:00:00,2026-08-04 00:00:00,2026-08-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000251,ENT_000486,2026-03-22 00:00:00,2026-03-19 00:00:00,2026-03-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000252,ENT_000078,2026-06-03 00:00:00,2026-05-31 00:00:00,2026-06-06 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000253,ENT_000387,2026-08-06 00:00:00,2026-08-03 00:00:00,2026-08-09 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000254,ENT_000270,2026-04-27 00:00:00,2026-04-24 00:00:00,2026-04-30 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000255,ENT_000611,2026-07-31 00:00:00,2026-07-28 00:00:00,2026-08-03 00:00:00,2,1,2,0,0,1,3651.03,3651.03,3651.03,0,0,1,0.5,1,1.0,0,0
C000256,ENT_000695,2026-01-28 00:00:00,2026-01-25 00:00:00,2026-01-31 00:00:00,3,2,2,1,1,1,5951.27,3231.15,2975.64,1,0,2,0.333333,1,1.3333,0,0
C000257,ENT_000212,2026-06-09 00:00:00,2026-06-06 00:00:00,2026-06-12 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000258,ENT_000668,2026-06-07 00:00:00,2026-06-04 00:00:00,2026-06-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000259,ENT_000303,2026-07-10 00:00:00,2026-07-07 00:00:00,2026-07-13 00:00:00,2,1,2,0,0,1,32076.71,32076.71,32076.71,0,0,1,0.5,1,1.0,0,0
C000260,ENT_000458,2026-07-08 00:00:00,2026-07-05 00:00:00,2026-07-11 00:00:00,2,1,2,0,0,1,5810.8,5810.8,5810.8,0,0,1,0.5,1,1.0,0,0
C000261,ENT_000383,2026-03-07 00:00:00,2026-03-04 00:00:00,2026-03-10 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000262,ENT_000679,2026-04-26 00:00:00,2026-04-23 00:00:00,2026-04-29 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000263,ENT_000150,2026-06-29 00:00:00,2026-06-26 00:00:00,2026-07-02 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000264,ENT_000640,2026-01-11 00:00:00,2026-01-08 00:00:00,2026-01-14 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000265,ENT_000198,2026-07-16 00:00:00,2026-07-13 00:00:00,2026-07-19 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000266,ENT_000697,2026-08-17 00:00:00,2026-08-14 00:00:00,2026-08-20 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000267,ENT_000676,2026-07-11 00:00:00,2026-07-08 00:00:00,2026-07-14 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000268,ENT_000064,2026-07-03 00:00:00,2026-06-30 00:00:00,2026-07-06 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000269,ENT_000088,2026-05-12 00:00:00,2026-05-09 00:00:00,2026-05-15 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000270,ENT_000104,2026-05-09 00:00:00,2026-05-06 00:00:00,2026-05-12 00:00:00,3,2,3,0,0,1,52857.47,48366.5,26428.74,0,0,2,0.333333,1,1.3333,0,0
C000271,ENT_000435,2026-06-19 00:00:00,2026-06-16 00:00:00,2026-06-22 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000272,ENT_000001,2026-06-29 00:00:00,2026-06-26 00:00:00,2026-07-02 00:00:00,2,1,2,0,0,1,3670.85,3670.85,3670.85,0,0,1,0.5,1,1.0,0,0
C000273,ENT_000020,2026-05-10 00:00:00,2026-05-07 00:00:00,2026-05-13 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000274,ENT_000081,2026-06-25 00:00:00,2026-06-22 00:00:00,2026-06-28 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000275,ENT_000533,2026-04-06 00:00:00,2026-04-03 00:00:00,2026-04-09 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000276,ENT_000511,2026-06-08 00:00:00,2026-06-05 00:00:00,2026-06-11 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000277,ENT_000012,2026-03-09 00:00:00,2026-03-06 00:00:00,2026-03-12 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000278,ENT_000195,2026-06-22 00:00:00,2026-06-19 00:00:00,2026-06-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000279,ENT_000266,2026-04-04 00:00:00,2026-04-01 00:00:00,2026-04-07 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000280,ENT_000409,2026-07-31 00:00:00,2026-07-28 00:00:00,2026-08-03 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000281,ENT_000375,2026-05-13 00:00:00,2026-05-10 00:00:00,2026-05-16 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000282,ENT_000263,2026-06-09 00:00:00,2026-06-06 00:00:00,2026-06-12 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000283,ENT_000321,2026-01-30 00:00:00,2026-01-27 00:00:00,2026-02-02 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000284,ENT_000049,2026-06-16 00:00:00,2026-06-13 00:00:00,2026-06-19 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000285,ENT_000312,2026-03-08 00:00:00,2026-03-05 00:00:00,2026-03-11 00:00:00,2,1,2,0,0,1,884.16,884.16,884.16,0,0,1,0.5,1,1.0,0,0
C000286,ENT_000029,2026-06-08 00:00:00,2026-06-05 00:00:00,2026-06-11 00:00:00,2,1,2,0,0,1,887.37,887.37,887.37,0,0,1,0.5,1,1.0,0,0
C000287,ENT_000240,2026-04-22 00:00:00,2026-04-19 00:00:00,2026-04-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000288,ENT_000241,2026-05-13 00:00:00,2026-05-10 00:00:00,2026-05-16 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000289,ENT_000035,2026-02-23 00:00:00,2026-02-20 00:00:00,2026-02-26 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
C000290,ENT_000135,2026-06-22 00:00:00,2026-06-19 00:00:00,2026-06-25 00:00:00,1,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0
